index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,component_0,component_1,component_2,component_3,component_4,reconstructed_0,reconstructed_1,reconstructed_2,reconstructed_3,reconstructed_4,reconstructed_5,reconstructed_6,reconstructed_7,reconstructed_8,reconstructed_9,reconstructed_10,reconstructed_11,reconstructed_12,reconstructed_13,reconstructed_14,reconstructed_15,reconstructed_16,reconstructed_17,reconstructed_18,reconstructed_19
1349,0,0,0.999493,0.517684,0,0,0,0,-0.612259,0,0,0,-0.353306,0,-0.364636,-1.65705,0,0,0,0,-0.000153876,-0.000139409,-3.55982e-06,-5.221e-06,-0.000692784,-0.01804,-0.0243141,0.0128577,0.00242277,-0.0218164,-0.0050761,-0.00862112,-0.0170209,-0.0373063,0.0045082,-0.00988528,0.0327035,-0.339773,0.00878165,-0.389588,-1.65928,4.82482e-05,-0.0152406,-0.0167856,-0.0154564
1350,0,0,0,0,0,0,0,-0.411119,0,-0.916574,0,0.360528,0,-0.323377,0,0,0,-0.431181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,0,0,0,0,0,-1.41639,0,0,0,0,0.582703,0,0.886605,0,0,0,0,0,0,-1.6521,3.84224e-07,0.00035676,-2.40686e-06,-5.21338e-07,-1.44881e-06,0.0122225,-0.00246751,-0.016963,0.00227436,-0.00550473,-0.00500188,-0.00229472,-0.00123995,0.0058264,0.0116959,-0.00124696,-0.00152042,0.886605,-0.023972,0.00190508,-0.00711498,0.00730234,0.00951167,-0.0117768,0.00761961
1352,0.194196,0,-0.120129,0,0,0,0,0,0,0,0,-1.68113,0,0,0.558343,0.288723,0,0.874653,0,0,0.000228555,-2.60196e-07,8.36127e-09,-7.25674e-07,0.000122242,0.00183899,-0.00351134,-0.00415221,-0.00489558,0.00819821,0.00614672,0.00579706,0.00879717,0.00505869,0.0042645,-0.00149083,-0.00997231,-0.00126604,-0.000311764,0.562558,0.296488,-0.00648577,0.0131512,3.64557e-05,0.00996802
1353,0,0,0,0,0,0,0,0,0,0.241831,0,0,0,0,0,0,0,0,-1.08635,0,1.78049e-06,3.15306e-06,-0.000451944,6.14792e-06,-3.31093e-06,0.0104018,0.0289128,-0.00399352,-0.00934125,-0.000862666,-0.012053,0.00272057,0.00863563,-0.00147988,-0.000800243,-0.00597812,-0.0132234,0.015428,-0.000600092,0.00847021,-0.0157385,-0.0122931,-0.00757117,-1.08635,-0.00553435
1354,0,0.224389,-0.0442057,0,0,0,0,0,0,0,-1.20644,0,0,0,0,0,0,0,0,0,-8.46545e-07,-1.51332e-07,-1.36226e-06,9.6683e-05,9.59441e-07,0.0018095,0.224389,-0.000562212,-0.0046331,-0.00150753,0.000158857,0.000233744,-0.000420142,0.001287,0.00157107,-0.000239714,-0.00192458,-0.000716262,-0.00108104,-0.00401053,0.00448466,-0.00279428,0.000596269,-0.0064065,0.00187606
1355,0,0,0,1.36567,0,0,0,0,0.828986,0,0,0,0,0,0,0,0,-1.28054,-0.511941,0.138047,8.39051e-07,1.48587e-06,-0.000212978,2.8972e-06,-1.56027e-06,0.00490183,0.0136251,-0.00188194,-0.00440205,-0.00040653,-0.00567997,0.00128207,0.00406953,-0.00069739,-0.000377113,-0.00281718,-0.00623149,0.00727043,-0.000282793,0.00399157,-0.00741675,-0.00579311,-0.0035679,-0.511941,-0.00260805
1356,0,1.55997,0.173898,0,0,0,-1.27636,0,0,0,0,0,0,0,0.521309,0,0,0,0,0,0.000206692,-8.20053e-07,-1.02913e-05,0.000670387,8.1783e-06,0.0120998,1.55163,-0.00716371,-0.0367563,-0.00625074,0.00628259,0.00598209,0.00313222,0.00785481,0.0170983,-0.00514306,-0.017994,-0.00382908,-0.00798549,0.493427,0.0384276,-0.0257161,0.0158989,-0.048443,0.0212644
1357,-0.295765,-0.244987,0,0,0,0,0,0,0,0,0.343914,0,0,0,0,0,0,0,0,0,9.24256e-07,1.65224e-07,1.48731e-06,-0.000105558,-1.04752e-06,-0.00197561,-0.244987,0.000613822,0.0050584,0.00164592,-0.00017344,-0.000255201,0.00045871,-0.00140515,-0.0017153,0.000261719,0.00210125,0.000782014,0.00118028,0.00437869,-0.00489635,0.00305079,-0.000651005,0.00699461,-0.00204828
1358,0,0,0,-0.898379,0,0.652109,0,0,0,0,-1.06903,0,0.475905,0,0,0.315707,0.0502945,1.57582,0,0,1.16512e-06,0.000190942,-3.21598e-07,9.89156e-07,0.000131123,0.00913376,0.00460711,-0.00983332,0.00119245,0.00105601,-0.00202807,4.36444e-06,0.00186478,0.00993843,0.0037081,0.00177202,-0.00631657,0.473174,-0.012658,0.00563191,0.311888,0.00419433,0.00572083,-0.00170897,0.00536062
1359,-0.712631,-0.0231383,0,1.2834,0,0.644593,0,1.62273,0,0,0,0.990387,-0.119256,0,1.39318,-0.977901,0,0,0,0,0.000565171,-4.56285e-05,-4.7348e-06,-1.85367e-05,-0.000404435,-0.0110836,-0.0634766,-0.00410462,-0.0118911,-0.00022367,0.0124606,0.00809989,0.00854902,-0.0249332,0.0227305,-0.0166606,0.00510933,-0.107646,0.00143083,1.37906,-0.958031,-0.0183549,0.0281645,-0.022477,0.0168187
1360,0,0,0,0,0,0,0.189573,0,0,0,-0.624085,0,0,0,0,0,0.221789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,0,0.0728989,0,0,0,0,0,0,0,-1.17938,0,0.328353,0,-1.03304,0,0,0,0,0.404984,1.09148,-9.38778e-07,-1.22461e-06,0.000168039,2.91182e-05,1.54599e-06,-0.00328986,0.0621204,0.00130611,0.00197717,-0.000168167,0.0045449,-0.000938274,-0.0033558,0.000969807,0.000808733,0.00215073,0.00430434,-0.00598416,-0.000127496,-0.00446057,0.00732419,0.003675,0.0030162,0.402903,0.00267266
1362,0,-0.528503,0,0,0,-0.408155,0,0,0,0,-1.25098,0,0,0,0.784364,0,0,0,0,-1.45948,0.000321838,7.05536e-07,1.97364e-06,-0.000230367,9.45654e-09,-0.00498421,-0.541056,-0.00357355,0.00407142,0.00991477,0.00741698,0.00600514,0.010097,-0.00467511,0.00559215,-0.00466623,-0.00240956,0.00341796,0.00183901,0.79381,0.000345413,-0.00288274,0.01628,0.00921458,0.00795204
1363,0,0,0,0,0,-1.66855,0,0.399387,0,0.282113,0,0,0,0,0,0,0,0,1.76414,0,-2.89136e-06,-5.12031e-06,0.000733919,-9.9837e-06,5.37667e-06,-0.0168917,-0.0469519,0.00648515,0.0151694,0.0014009,0.0195731,-0.00441798,-0.0140235,0.0024032,0.00129953,0.00970797,0.0214737,-0.0250538,0.0009745,-0.0137549,0.025558,0.019963,0.0122949,1.76414,0.00898732
1364,0,0,0,0,0,0.456851,0,0,0,0,0,0,0,0,0,-1.44809,0,0,0,0,-4.39822e-06,2.5514e-06,-4.45077e-06,-5.82067e-06,-0.000605006,-0.0118022,-0.0272072,0.00333933,0.000130111,-0.0183968,-0.00301265,-0.0056698,-0.0116063,-0.0312408,0.0117879,-0.0111981,0.0252297,0.0125297,-0.000961083,-0.0211422,-1.44809,-0.00125973,-0.00282193,-0.0211568,-0.00582813
1365,0,0,0,0,-1.69757,1.59375,0,-0.0852367,0,0,0.381214,0.587795,0,1.42242,0,0,0,-1.29799,1.3419,0,-2.19933e-06,-3.89478e-06,0.000558259,-7.59415e-06,4.08979e-06,-0.0128487,-0.0357142,0.00493296,0.0115387,0.0010656,0.0148884,-0.00336056,-0.0106671,0.001828,0.000988492,0.00738441,0.016334,-0.0190573,0.000741258,-0.0104627,0.0194408,0.0151849,0.00935221,1.3419,0.00683624
1366,0,0,0,0,1.50162,0,-0.820293,0,0,0,0.139854,1.02625,0,0,0,0,0,-0.301462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,0,0,0,0,-1.43154,0,0,-0.937359,0,0,-1.01869,0.318102,0,0.211105,-1.56028,0,1.21601,0.381933,-1.1062,0,-0.000634429,2.51623e-06,-0.000457746,1.15312e-05,-7.88543e-06,0.0120287,0.0544124,0.00567619,0.00409615,-0.013538,-0.0277716,-0.0102704,-0.00932342,0.00176303,-0.0192998,0.00431794,0.000345245,0.0122667,0.000795643,-1.55165,-0.0377248,0.00630847,-0.0428879,-1.09451,-0.0302436
1368,0,0.282578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278759,0,0,1.07983,0,-1.98922e-06,-3.81586e-06,0.000448373,0.000116764,0.000120963,-0.00578871,0.259076,0.00261873,0.0034256,0.00250042,0.0127607,-0.00131845,-0.00687869,0.00910562,0.000504753,0.00779601,0.00586364,-0.0186494,-0.000579878,-0.00940006,0.300051,0.00894297,0.00881986,1.07584,0.00898562
1369,0,0,0,0,0,0,0,0,0,0,0,-0.975382,0,-0.432446,1.25344,0,0,0,0.809944,0,0.000509796,-1.79293e-06,0.00033498,-8.81809e-06,6.09482e-06,-0.00890947,-0.041617,-0.00484933,-0.00396751,0.0108132,0.0214369,0.00844786,0.0081157,-0.00152356,0.0154464,-0.00390199,-0.00123554,-0.00873647,-0.000682662,1.24713,0.0291657,-0.00595867,0.0339052,0.800557,0.0238951
1370,-0.466253,0,0,0,0,-0.957247,0,0,0,0,0,0,0,0,1.00987,0,0,0.161705,0,0,0.000411801,4.49471e-07,-1.58992e-06,-3.41158e-06,2.92164e-06,-0.00092995,-0.0161624,-0.00630585,-0.0088077,0.0081938,0.0100311,0.00844047,0.0117259,-0.00211644,0.0119641,-0.00673472,-0.00893854,0.0022286,-0.000910473,1.00987,0.0140443,-0.0121851,0.0227688,-0.00756364,0.0159274
1371,0,0,0,0,0,0,0.128985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,0,0,-1.04755,0,0,0,0.708117,0,-1.24173,0,0,0,0,0,0.838421,0.868427,-1.07249,0,0.656903,-1.60901,0.000343449,-3.06354e-06,0.000274634,-3.05927e-06,0.000367252,1.59238e-05,-0.0145854,-0.00482305,-0.00174185,0.018357,0.0174231,0.00876259,0.0114737,0.017873,0.00334759,0.00473908,-0.0145553,-0.014993,0.000183336,0.845979,0.889603,-0.00192738,0.0251738,0.663311,0.020065
1373,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.289342,0,0,0,0,0,0.0592683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,-0.596687,-1.43083,0,0,0,0,0,0,0,0.199133,0,0,0,0,1.29696,0,0,0,0.062125,0,0.000534163,1.36191e-06,3.24899e-05,-0.000621237,-2.17638e-06,-0.0133276,-1.45324,-0.00428512,0.0187658,0.0201853,0.0125591,0.00919385,0.0172446,-0.0108401,0.00539302,-0.00677883,0.00154883,0.00654715,0.00575833,1.32205,-0.0096599,0.00287184,0.0258723,0.0932626,0.00880887
1375,0,0,0,0,0,0,1.51253,0,0,0,0,0,0,0,0,0,0,0,-0.127689,0,2.09278e-07,3.70609e-07,-5.31213e-05,7.22624e-07,-3.89165e-07,0.00122262,0.0033984,-0.000469397,-0.00109797,-0.000101397,-0.00141671,0.000319775,0.00101503,-0.000173944,-9.40602e-05,-0.000702666,-0.00155427,0.0018134,-7.05346e-05,0.000995585,-0.0018499,-0.00144493,-0.000889912,-0.127689,-0.000650505
1376,1.25734,0,0,0,0,0,0.183175,0.625272,0,0,0,0,0,-1.4898,0,0.884825,0,0,1.38241,0,4.21712e-07,-5.57134e-06,0.000577831,-4.26681e-06,0.000373889,-0.00602511,-0.020168,0.00304145,0.0118075,0.0123387,0.0171786,2.40025e-06,-0.00389731,0.0209722,-0.0061844,0.0144497,0.0014111,-0.0272886,0.00135088,0.00213985,0.904853,0.0164131,0.0113588,1.39534,0.0106038
1377,-0.344032,-0.517653,0,0,1.14125,0,0,0,0,0,1.08357,0,-1.67615,0,0,0,0,0,0,0.449473,1.22655e-06,-0.000674113,7.69288e-06,-0.000222057,5.25629e-07,-0.0272813,-0.512988,0.033366,0.00638855,0.0138846,0.0090897,0.00379898,0.0033134,-0.013984,-0.0257358,0.00291041,0.00731429,-1.6745,0.0478135,0.00565047,0.00310516,-0.007359,-0.0193576,0.0370438,-0.018733
1378,0,0,1.53479,1.28847,0,0,0,0,-0.418371,0,0,-0.221324,0,0,0,0.100337,0,0.45429,0,0,3.04747e-07,-1.76783e-07,3.08389e-07,4.03307e-07,4.19201e-05,0.000817761,0.00188516,-0.000231378,-9.01519e-06,0.00127469,0.000208742,0.000392853,0.000804186,0.00216463,-0.000816768,0.000775899,-0.00174813,-0.000868167,6.65922e-05,0.00146491,0.100337,8.72849e-05,0.000195528,0.00146593,0.000403824
1379,0,0,0.632093,0,0,-0.826284,0,0,0,-1.41819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,-1.12987,0,0,-1.37402,0,0,0,-0.267491,0,0,0,0,0,0,0,1.6844,0,-0.843833,0,0,5.11595e-06,-2.96776e-06,5.17709e-06,6.77054e-06,0.000703735,0.0137282,0.0316472,-0.00388427,-0.000151343,0.021399,0.00350427,0.00659505,0.0135003,0.0363389,-0.0137115,0.0130254,-0.0293468,-0.0145744,0.00111792,0.0245923,1.6844,0.0014653,0.00328244,0.0246093,0.00677922
1381,0,0,-1.48497,0,0,0,0.451053,0,0,0,-1.45071,0,0,0,0,0,0,-1.46644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,0.945629,0,0,0,-0.306079,0,0,0,0,0,0,0,0,0,0,-0.569825,0,0.682651,0,0,-1.7307e-06,1.00398e-06,-1.75138e-06,-2.29043e-06,-0.00023807,-0.00464418,-0.0107061,0.00131403,5.11985e-05,-0.00723915,-0.00118548,-0.00223107,-0.00456709,-0.0122933,0.00463854,-0.00440644,0.00992788,0.00493044,-0.000378186,-0.00831944,-0.569825,-0.000495703,-0.00111043,-0.0083252,-0.00229337
1383,0,0,0,0,0,0,0,0.0777491,0,0,0,0,0,0.988045,0.807441,0,0,0,0,0.182522,0.000329254,3.59373e-07,-1.27121e-06,-2.72772e-06,2.33599e-06,-0.000743539,-0.0129226,-0.00504183,-0.00704217,0.00655133,0.00802037,0.00674855,0.00937544,-0.0016922,0.0095659,-0.00538472,-0.00714678,0.00178187,-0.000727966,0.807441,0.0112291,-0.00974254,0.0182047,-0.00604748,0.0127347
1384,0,0,0,0,0,0,0,0,0,0,-0.484015,0,0.169658,0.471804,0,0,0,-1.52051,0.321034,-1.67831,-4.52638e-07,6.73367e-05,0.000133096,-1.91657e-06,7.01192e-07,-0.000735038,-0.00901636,-0.00206585,0.0031957,-0.000798438,0.00260471,-0.00124308,-0.00278924,0.00155225,0.00247458,0.00152802,0.00361677,0.165099,-0.00440988,-0.00213853,0.00328948,0.00503017,0.00405753,0.31878,0.00309356
1385,-0.98706,0,-0.541145,0,0,0,0,1.0082,0,0,0,0,0,0,0,0,1.72976,0,1.58098,0,-2.59117e-06,-4.58869e-06,0.00065772,-8.94715e-06,4.81844e-06,-0.0151379,-0.0420772,0.00581183,0.0135945,0.00125545,0.0175409,-0.00395929,-0.0125675,0.00215369,0.0011646,0.00870004,0.0192442,-0.0224526,0.000873323,-0.0123268,0.0229045,0.0178903,0.0110184,1.58098,0.00805421
1386,0,1.58055,1.08149,0,0,0,0,-0.913489,0,0,0,-1.22162,0,0,-0.0894192,0,0,0,0,0,-4.24258e-05,-1.10576e-06,-9.45472e-06,0.000681319,6.49943e-06,0.0128282,1.58199,-0.00340177,-0.0318548,-0.0113443,0.000230754,0.00089909,-0.00399768,0.00925281,0.010007,-0.00109218,-0.0127649,-0.00524255,-0.00753404,-0.117669,0.0303456,-0.0186035,0.00218394,-0.0444565,0.0118043
1387,0,1.6087,0,0,0,0,0,0,0,0,0,0,-0.873786,0,0,0,-1.43047,0,0,-1.43504,-6.44777e-06,-0.000352686,-7.39433e-06,0.00069366,8.30634e-06,0.000927061,1.61113,0.0126871,-0.0354574,-0.00538275,0.00606845,0.00393731,-0.00179009,0.0034847,-0.000263341,-0.000489649,-0.0122994,-0.878921,0.0158751,-0.0306301,0.0391638,-0.0272297,-0.00509933,-0.0343234,0.00594054
1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160695,-0.544714,0,0,-0.189712,0,0,-0.000222121,-2.4244e-07,8.57584e-07,1.84017e-06,-1.5759e-06,0.000501604,0.00871783,0.0034013,0.00475077,-0.00441964,-0.00541068,-0.00455269,-0.00632484,0.00114158,-0.00645332,0.00363263,0.00482134,-0.00120208,0.000491098,-0.544714,-0.00757532,0.00657249,-0.0122812,0.00407974,-0.00859104
1389,0,-1.50159,0,0,0,0,0,0,0,0,0,0,0,1.26296,0,0,0,1.02496,0,0,5.66502e-06,1.01271e-06,9.11614e-06,-0.000646996,-6.42051e-06,-0.0121091,-1.50159,0.00376229,0.0310044,0.0100883,-0.00106306,-0.0015642,0.00281156,-0.00861253,-0.0105135,0.00160415,0.0128792,0.00479318,0.00723425,0.0268382,-0.0300111,0.0186991,-0.00399019,0.0428719,-0.0125545
1390,1.26831,0,0,0,0,0,0,0,0,0,0,-1.41003,0,0,1.05295,1.16283,1.30897,0,0,0,0.000432897,-1.58016e-06,1.91629e-06,1.11697e-06,0.000488872,0.0085077,0.0049959,-0.00925633,-0.00928784,0.0233161,0.0128782,0.0133534,0.0215461,0.02288,0.00300864,0.00197019,-0.0295795,-0.00773783,-0.000177547,1.06992,1.17748,-0.0116932,0.026006,0.00910288,0.0212868
1391,0,0,0,0,0,0,0,0,0,0.928099,0,0,0.316178,0,0,-0.0252582,0,0,0,0,6.03049e-08,0.000127271,-9.35957e-07,-2.87444e-07,-1.10694e-05,0.00415287,-0.00135451,-0.00599105,0.000813345,-0.00228396,-0.0018363,-0.000917228,-0.000644629,0.00153287,0.00437656,-0.000640005,-0.000102139,0.316396,-0.00856556,0.000310614,-0.0277955,0.00258216,0.00334279,-0.00456883,0.00261562
1392,0,-1.35129,-1.17025,0,-0.469672,0,-1.7,0,0,0,-0.830322,0,-0.596704,0,-0.455145,0,-0.657506,0,0,0,-0.000180757,-0.000239398,1.05401e-05,-0.000580343,-6.11951e-06,-0.0187038,-1.34234,0.0176442,0.0303397,0.00909035,-0.00211126,-0.00366731,-0.00192018,-0.0107178,-0.0227249,0.00531811,0.0166418,-0.593395,0.0230541,-0.432275,-0.0285481,0.0174045,-0.0202541,0.0499154,-0.0236043
1393,0,0,0,0,0,0,0,0.240027,0,0,0,0,0,1.68889,0,0,0,0,0,-1.27437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,-0.407812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,-1.28742,0.991873,0,0,0,0,0,-0.162606,-1.566,0,0,0.186719,0,0,0,0,0,0,0,0,-3.74201e-06,-6.68939e-07,-6.02163e-06,0.000427371,4.24105e-06,0.00799861,0.991873,-0.00248516,-0.0204798,-0.00666378,0.000702201,0.00103323,-0.00185717,0.00568897,0.00694467,-0.00105962,-0.00850729,-0.00316612,-0.00477856,-0.0177279,0.0198237,-0.0123516,0.0026357,-0.0283189,0.00829281
1396,0,0,0,0,0,-0.816885,0,0,-1.24892,0,-0.799148,0,0,0,0.611592,-0.231185,-1.03067,0,0,0,0.00024869,6.79531e-07,-1.67343e-06,-2.99535e-06,-9.48184e-05,-0.00244739,-0.0141318,-0.00328579,-0.00531328,0.00202526,0.00559403,0.00420649,0.00524846,-0.00626927,0.00912756,-0.00586638,-0.00138544,0.00335001,-0.000704829,0.608217,-0.222679,-0.00758055,0.0133386,-0.00795827,0.00871538
1397,0,0,0,0,0,0,-0.872845,0,0,0.786785,0,0,0,0,0,0,-0.384509,0,1.19196,0,-1.95358e-06,-3.4596e-06,0.000495882,-6.74562e-06,3.63282e-06,-0.0114131,-0.0317237,0.00438178,0.0102494,0.000946534,0.0132248,-0.00298507,-0.00947518,0.00162375,0.000878043,0.00655931,0.0145089,-0.0169279,0.000658433,-0.00929369,0.0172686,0.0134883,0.00830724,1.19196,0.0060724
1398,-0.987444,0,0,0,0,0,0,-1.04286,0,0,0.585411,0,0.839607,0,0,0,0,0.963502,0.175422,0,7.6346e-08,0.000337339,7.06999e-05,-1.48646e-06,-8.37364e-07,0.00989491,-0.0070055,-0.015419,0.00366221,-0.00507362,-0.00279043,-0.00261239,-0.00256869,0.00575652,0.0112051,-0.000215518,0.00069547,0.837116,-0.0226044,0.000436339,-0.00419638,0.00890032,0.01023,0.16427,0.00810938
1399,0,0,0,0,-0.111351,0,0,0,0,1.03311,-0.77945,0,0,0,0,0,0,0,0,0.080534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,-1.52365,0,0,0,-0.449777,-0.250994,0.0649283,0,0,0,-0.808346,0,0,0,0,0,0,0,-0.416335,0,6.82357e-07,1.20838e-06,-0.000173204,2.35614e-06,-1.26889e-06,0.00398641,0.0110806,-0.00153049,-0.00357996,-0.00033061,-0.00461922,0.00104264,0.00330953,-0.000567151,-0.000306687,-0.00229107,-0.00506775,0.00591266,-0.00022998,0.00324614,-0.00603165,-0.00471124,-0.00290159,-0.416335,-0.00212099
1401,0,0,0,-0.341366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,1.59355,0,0,0,-1.41253,0,0,0,-1.38134,0,0,0,0,0.742238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,0,0,0,1.16557,0,0.329403,0,0,0,0,0,0,-1.04428,0,-0.726189,0,0,0,0,-1.26643,-0.000296574,-0.000420531,3.9782e-06,3.06728e-06,-3.94448e-07,-0.0137275,0.0145286,0.0245143,0.00365467,0.000591649,-0.00132184,-0.00336663,-0.00697152,-0.00534069,-0.0223793,0.00631158,0.00821842,-1.04589,0.02889,-0.728432,-0.00171875,0.000161127,-0.0275761,0.0193102,-0.0204279
1404,0.721332,-1.22814,0,-1.11857,0,0,0,0,0,0,0,0,0,0,-0.0536823,1.44909,0,0,0,0,-1.28557e-05,-1.74877e-06,1.19944e-05,-0.000523166,0.000600017,0.00195592,-1.20006,7.07009e-05,0.0256962,0.0262251,0.00161203,0.0039457,0.0132906,0.0243308,-0.0210309,0.0128758,-0.0142382,-0.00873654,0.00692698,-0.0105749,1.4238,0.0172022,-0.00164999,0.056638,-0.00528268
1405,0,0,0,0,0,0,0.41015,-0.902872,1.29251,0,0,-1.43857,0,1.57399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,0,0,0,0,-0.295843,0,-0.638031,0,0,0,0,0,0,0,0.00369246,-1.06867,1.02764,-0.355119,-1.12247,0,9.95609e-08,5.14245e-06,-0.000470263,2.0443e-06,-0.000449897,0.0020344,0.00973651,-0.00168499,-0.00958806,-0.014438,-0.0146404,-0.00134234,0.000400354,-0.0245921,0.0079162,-0.0144656,0.00492339,0.0251959,-0.00133264,-0.0031583,-1.08488,-0.0136761,-0.00982223,-1.13811,-0.00996123
1407,-1.00799,0,0,0,0,0,0,0,0,0,0,-1.21414,0,0,0,0,0.0729982,0,0.964456,0,-1.58071e-06,-2.79927e-06,0.000401233,-5.45809e-06,2.93942e-06,-0.00923467,-0.0256686,0.00354543,0.00829311,0.00076587,0.0107006,-0.00241531,-0.00766667,0.00131383,0.000710451,0.00530734,0.0117396,-0.0136969,0.000532759,-0.00751981,0.0139726,0.0109138,0.00672165,0.964456,0.00491336
1408,-1.25906,0,0,0,0,0,-0.305844,0,0,0,0,0,-0.284903,0,0,0,0,0,0,1.13655,-1.23467e-07,-0.000114641,7.73422e-07,1.67527e-07,4.65561e-07,-0.00392758,0.000792912,0.00545092,-0.000730846,0.00176889,0.00160731,0.000737386,0.000398447,-0.00187226,-0.00375837,0.000400698,0.000488572,-0.284903,0.00770318,-0.000612181,0.00228633,-0.00234654,-0.00305649,0.00378438,-0.00244849
1409,0,0.266782,0,0,0,0,0,0,-1.61089,0,0,0,0,0,0,0,0,0,0,0,-1.00648e-06,-1.79923e-07,-1.61963e-06,0.000114949,1.14071e-06,0.00215137,0.266782,-0.000668429,-0.00550841,-0.00179234,0.00018887,0.000277905,-0.000499518,0.00153015,0.00186789,-0.000285003,-0.00228819,-0.000851583,-0.00128528,-0.00476823,0.00533194,-0.00332219,0.00070892,-0.00761686,0.0022305
1410,0,0,0,0,0,0,0,0,0,-1.30307,0,0,0,0,0,-0.102577,-1.1986,0,0,-1.39403,-3.11552e-07,1.80731e-07,-3.15275e-07,-4.12313e-07,-4.28562e-05,-0.000836023,-0.00192725,0.000236545,9.21652e-06,-0.00130316,-0.000213404,-0.000401626,-0.000822145,-0.00221297,0.000835008,-0.000793226,0.00178717,0.000887555,-6.80793e-05,-0.00149763,-0.102577,-8.92341e-05,-0.000199895,-0.00149866,-0.000412842
1411,0,0,-1.3325,-0.171685,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,0,0.177333,0,0,0,0,0,0,-0.212779,0,0,0,0,0,-0.89863,0,0,0,0,0,-0.000367108,-5.19557e-07,3.38195e-07,7.94438e-05,-1.84157e-06,0.00225755,0.191715,0.00516692,0.00417597,-0.0084826,-0.00880061,-0.00732598,-0.0107663,0.00290042,-0.00940462,0.00580341,0.00643292,-0.00254917,-4.41622e-05,-0.901799,-0.00895302,0.00863452,-0.0197895,0.00166744,-0.0126902
1413,0,0,0,0,0,0,-1.30982,0,0,-1.00799,0,0,0,0,-0.897785,1.27645,-0.554591,0,0,0,-0.000362218,-2.64856e-06,5.33666e-06,8.16365e-06,0.000530695,0.01123,0.0383509,0.00266244,0.00771543,0.00893185,-0.00626222,-0.0025059,-0.000193874,0.0294193,-0.0210269,0.0158579,-0.0142927,-0.0130258,0.00165658,-0.879149,1.26396,0.011943,-0.0177542,0.0253732,-0.00902226
1414,0,0,0,0,-1.12378,0,0,0.480399,0,-0.186519,0,0,0,0,0,0,0,0,0,-0.814203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,0,1.45006,0,0,0,0,0,-0.764794,0,0,0,0,0,0,0,0,-1.63442,0,0,0,-5.47061e-06,-9.77952e-07,-8.80328e-06,0.000624792,6.20017e-06,0.0116935,1.45006,-0.00363317,-0.0299403,-0.00974207,0.00102658,0.00151052,-0.00271507,0.00831696,0.0101527,-0.0015491,-0.0124372,-0.00462868,-0.00698598,-0.0259171,0.0289811,-0.0180574,0.00385325,-0.0414006,0.0121236
1416,0,-0.275997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00081,-0.434559,-1.4115,1.75347e-06,1.44742e-06,-0.00017911,-0.00011646,-2.50454e-06,0.00193522,-0.264432,-0.000905962,0.00196202,0.00150917,-0.00501682,0.000800773,0.00397118,-0.00217498,-0.00225253,-0.00209651,-0.00292236,0.00705248,0.00108963,0.00832117,-0.0118118,-0.00148052,-0.00376201,-0.426679,-0.00452138
