index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,component_0,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,reconstructed_0,reconstructed_1,reconstructed_2,reconstructed_3,reconstructed_4,reconstructed_5,reconstructed_6,reconstructed_7,reconstructed_8,reconstructed_9,reconstructed_10,reconstructed_11,reconstructed_12,reconstructed_13,reconstructed_14,reconstructed_15,reconstructed_16,reconstructed_17,reconstructed_18,reconstructed_19
2303,0,0,-1.65825,-1.12929,-0.885683,0,0,0,0,0,0,0,0,0,0,0,-1.28048,0,0,0,-0.000366798,9.63131e-06,7.40479e-06,-2.91342e-06,-0.000671478,1.27217e-05,-0.000443393,-6.20201e-06,-9.75e-06,8.40562e-06,0.0163494,0.0607737,-1.65076,-1.06299,-0.928607,0.0464199,0.0351594,-0.048534,0.01032,0.0406424,-0.036498,-0.0336117,0.0348756,0.0242337,0.0127881,-0.0145135,-0.00135795,-0.0226392,-0.0299811,0.0131705
2304,0,0,0,-0.984727,0,0,0,0,1.63006,0,0,0,0,0,0,1.29255,0,0,0,0,9.24554e-06,3.92807e-06,5.48338e-06,0.000539842,5.35544e-06,1.29058e-05,-0.000398241,7.5046e-07,6.09631e-06,-6.66432e-06,-0.0028327,0.0610954,0.0271403,-0.984807,0.0452729,0.01871,0.0260069,0.0299325,0.0214982,-0.0317047,-0.00696092,-0.0293571,-0.00880752,0.00331289,0.0180547,1.29261,0.00573367,0.00671391,0.0029261,0.0151203
2305,0.5991,-0.0329758,0,0.701477,-0.845687,0,0,0,1.34445,0,0,0,0,0,0,0,0,-0.796286,0,1.26825,-0.000343488,3.47539e-06,-6.95566e-06,-4.30627e-06,-1.0504e-05,-1.75196e-05,0.000286087,2.29519e-06,-4.72879e-06,-1.55512e-07,0.0248694,-0.0490279,-0.0518382,0.713195,-0.853798,0.0166214,-0.0327364,-0.0235712,0.00413417,-0.000203562,0.0111946,0.0123344,0.00769496,-0.00473259,-0.0127121,-0.0210856,0.00265218,-0.0159065,0.0113683,-0.0106661
2306,0,0.552592,0.950234,0.78606,0,0,0,0,0,0,0,0,0,0.0826378,0,0,0,0,0,0,3.06538e-06,-2.37058e-06,-7.18648e-06,1.51834e-06,0.000379752,0.000230916,0.000306606,5.35425e-07,2.77285e-06,-3.75946e-06,0.00611619,0.518713,0.921229,0.730758,0.0152942,-0.0114974,-0.0338463,0.0139925,-0.00204061,-0.0183181,0.0219317,0.0195172,-0.0170219,-0.0188935,-0.0172909,0.00705712,-0.00329219,0.00627682,0.00300396,-0.00620665
2307,0,-0.545231,0,0,0,-0.787067,0,0,0,0,0.705989,0,0,0,0,0,0.514782,0,0,0,7.35392e-06,-0.000336068,-4.17496e-06,-2.97931e-06,8.41239e-07,-0.000235128,7.42531e-06,-5.1531e-07,5.81261e-07,-6.9532e-08,-0.000200664,-0.546767,0.00419275,0.0355685,0.0350844,-0.788152,-0.0193174,0.00296508,0.000583345,-0.000121904,-0.0022711,0.00251574,0.00546329,-0.00491187,-0.00359294,-0.0138785,-0.000925544,0.00126776,-0.00238628,-0.00215242
2308,0,0,0,0,0,0,-1.75605,0,0,0,0,0,0,0,-0.15316,0,0,0,0,0,-1.09315e-05,-9.18042e-06,-0.000766584,-3.0867e-06,1.00801e-05,-8.0717e-07,7.06937e-06,2.01575e-06,8.59195e-06,-2.26772e-06,0.00379,-0.0041795,0.0475455,0.0335096,-0.0512341,-0.0421636,-1.75605,0.0405904,0.0070395,-0.0109743,0.00467883,0.0185067,0.00470447,0.00637939,-0.016291,-0.0146536,-0.00750822,0.0141003,0.00922451,-0.00705489
2309,0,0,0,0,0,0,0.984199,0,-0.0897233,0,0,0,0,-0.531465,0,0,0,0,0,0,6.12671e-06,5.14528e-06,0.000429641,1.72998e-06,-5.64953e-06,4.52388e-07,-3.96211e-06,-1.12975e-06,-4.81546e-06,1.27097e-06,-0.00212415,0.00234245,-0.0266475,-0.0187809,0.0287148,0.0236311,0.984199,-0.0227494,-0.00394537,0.00615068,-0.00262231,-0.0103723,-0.00263668,-0.00357541,0.00913048,0.00821277,0.00420807,-0.00790268,-0.00516999,0.003954
2310,0,0,0,0,0,0,0,0,0,0,0,0,-0.511387,0,-1.43037,0,0.998739,0,0,1.55149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,0,0,0,0,0.57474,0,0,0,1.08722,-1.2247,0,1.30795,0,0.597492,0,0,0,0,0,0,0.000229699,-1.22499e-06,1.54788e-06,7.2876e-06,1.43468e-05,-5.25049e-06,-4.47997e-06,-4.23172e-07,6.28241e-06,-0.000523267,0.0145296,-0.0242939,0.0694851,-0.0220832,0.562662,-0.00604869,0.00702259,0.0308842,0.000915265,-1.21964,-0.00779889,0.0227556,-0.0214149,0.0160451,-0.0105437,0.0346562,-0.0156333,0.0141054,-0.00181876,0.00936957
2312,0.0757247,0.528111,0,0,0,0,0,0,-0.0352629,0,0,0.058785,0,0,0,0,0,0,0,0,-1.54171e-06,2.12386e-07,2.36287e-07,2.25706e-06,-5.73378e-07,0.000227445,-4.68829e-06,-3.20468e-06,-4.47521e-07,1.64588e-06,0.00408904,0.528111,-0.00275019,-0.0224551,-0.00726959,0.00105051,0.00122348,-0.0020677,0.0029657,0.00755849,-0.00078809,-0.00474783,-0.000723431,-0.00259051,-0.00442463,0.0104983,-0.00649149,0.00149628,-0.0151797,0.00456678
2313,-1.00384,0,0.294744,0,0,0,0,0,0,1.05452,0,-1.69529,0,0,0,0,0,0,0,0.633514,4.32144e-06,-2.28294e-06,-1.53064e-07,-4.09133e-06,0.000110671,2.96342e-06,6.56367e-07,8.89766e-07,-1.92116e-06,0.000449259,-0.024355,0.0135511,0.251706,0.00311237,0.0204804,-0.0108211,-0.000561379,-0.00922975,-0.00383436,1.0437,0.0101159,-0.0178612,0.00943222,-0.0163499,0.0112971,-0.0191131,0.0124201,-0.00215634,0.00401335,-0.00705015
2314,0,0,0,-1.51442,-0.625669,0,0,-1.52411,1.6666,-1.42532,0.474859,0,0,0,1.19845,0,0,0,0,0,-0.000258735,1.17666e-05,6.64984e-06,-2.88617e-06,1.04049e-05,1.0241e-05,-0.000611814,-8.61658e-07,-0.000617799,-0.000610449,-0.00176019,0.0496,0.0494333,-1.51018,-0.653069,0.0565842,0.0314197,-1.50088,0.00438154,-1.42581,-0.0365604,0.0154987,-0.0184472,0.000199807,-0.027094,-0.0144341,0.0195521,0.0266328,-0.00433175,0.00211978
2315,0,0,0,-0.91687,0,0,0,0.465459,-0.806395,0,0,0,0,0,0,-0.390124,-0.295589,1.68293,-0.842378,0.897372,1.91894e-06,-1.55422e-06,1.42619e-06,-0.000164073,7.63231e-06,1.0024e-05,-0.000374645,-0.000356064,0.000193262,-2.42913e-06,-0.00113283,0.0480361,0.0379364,-0.935518,0.00994726,-0.00728632,0.00664363,0.480979,-0.0196535,-0.0119512,-0.0235504,-0.00666671,0.00401879,0.00666491,0.013746,-0.395001,-0.0121516,-0.00991348,-0.870025,0.00891929
2316,0,0,0,0,-0.539763,0,0,0,0.758751,-0.668528,-1.65261,-1.38782,-1.55047,0,0,0,0,0.93054,0,0,-0.000219646,4.94205e-06,-3.71284e-06,-2.5855e-07,1.95524e-06,-6.70245e-07,-3.67165e-07,-4.32441e-07,-9.43777e-08,-0.000287279,0.0235694,-0.00290733,0.00897073,-0.00164319,-0.546356,0.0235523,-0.0175281,-0.000615112,0.00028491,-0.673276,-0.00517521,0.0195508,-0.00615537,0.00542828,-0.0126847,-0.00166029,-0.00281821,-0.00517676,-0.00188819,0.00164589
2317,0,0,0,-0.797551,-0.454595,0,0,0,-0.38914,0,0,0,-1.4889,0,0,0,0,-1.51897,0,0.454408,-0.000181829,5.34278e-06,3.29346e-07,-2.29354e-06,2.23358e-06,7.41536e-06,-0.000321488,-2.71627e-06,-4.38346e-07,-2.66575e-06,-0.00261945,0.0354298,0.0110847,-0.792006,-0.444857,0.0255834,0.00169052,-0.00204601,-0.00526717,-0.0127602,-0.0141951,-0.001858,0.000485075,3.91557e-05,0.00327047,-0.0109146,0.00692858,-0.00338568,-0.0133333,0.00604751
2318,-0.787611,0,0,0,0,0,0,0,-1.69702,-1.44526,0,0,0,0,0,0,0,0,0,0,-3.11928e-06,3.01306e-06,-1.79528e-06,5.23332e-06,1.22608e-05,-4.45109e-06,-3.6352e-06,-6.59463e-07,4.6136e-06,-0.000618808,0.0295733,-0.020441,0.0589859,-0.0177866,-0.0142535,0.0142021,-0.00868797,0.0225602,0.000909476,-1.44526,-0.00993292,0.0325191,-0.0208735,0.0162882,-0.0179489,0.0245447,-0.0139068,0.00641317,-0.00285783,0.0083005
2319,1.39041,0,-0.340395,1.66004,-1.29151,0,0,0,1.21972,0.0421926,0,0,0,-1.44274,0,0,0,0,0,0,-0.000528417,3.59935e-06,-1.08932e-05,-6.17147e-06,-0.000158557,-9.21912e-06,0.000677012,4.67291e-06,-1.01299e-05,2.19027e-05,0.0487961,-0.0444265,-0.441114,1.68771,-1.323,0.0172717,-0.0513017,-0.0505643,0.0140356,0.0615593,0.0241163,0.0148348,0.0208058,-0.00413136,-0.0223726,-0.0305597,-0.00165542,-0.0298137,0.0232612,-0.0207763
2320,0,-0.792251,0,-1.55561,0,0,-0.888635,0,0,0,-1.62947,0,0,-1.27397,0,0,1.24744,0,0,0,5.72656e-07,-3.72178e-07,-0.000382901,-5.02011e-06,1.64224e-05,-0.00032943,-0.000618605,7.38846e-07,7.82502e-06,-7.10947e-06,-0.0255715,-0.736018,0.0798913,-1.50496,0.00397335,-0.000910624,-0.864981,0.0378049,-0.0109372,-0.0339824,-0.0231836,0.00545732,-0.00133751,0.0106505,0.0119713,-0.0230751,0.0135151,0.0116641,0.00236396,0.00497812
2321,0,0,1.04003,0,0,0,0,-0.835396,0,0,0,1.12065,0,0,0.87703,0,-1.59332,0,0,0,3.69881e-06,-1.82192e-07,-1.58487e-06,-3.63303e-06,0.000417933,-3.66568e-07,-5.50732e-06,4.12229e-06,-0.000336105,-5.50494e-06,-0.0216386,-0.00187033,1.01928,-0.0270589,0.0181203,-0.000811272,-0.0074487,-0.80988,-0.00382906,-0.026292,0.0100855,0.0146364,-0.018947,-0.0250004,-0.0159576,-0.0172084,0.0199161,0.0215933,0.0197147,-0.013655
2322,0,0,0.215257,-1.04668,0.950043,0,1.40047,0,0.0853813,0,0,0,0,-1.62122,0,-0.193692,0,1.43568,0,0,0.000395798,3.95114e-06,0.000618672,-7.39738e-05,9.30894e-05,5.41029e-06,-0.000432782,-5.10405e-06,-6.34005e-07,3.12824e-07,-0.0384277,0.0264512,0.245201,-1.09219,1.00606,0.0174863,1.43488,-0.00125275,-0.0186281,0.000841608,-0.0200949,-0.0224797,-0.0165144,-0.00242359,0.0271094,-0.159919,0.00624309,0.00912432,-0.0246413,0.0183178
2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,-0.129763,0,0,0,-1.61839,0,0,-1.25793,-0.777141,-0.0497884,0,0,-0.102203,0,0,-1.41501,0,0,0,1.04514,-0.000667146,9.79948e-06,-5.59402e-06,-0.000602911,-1.55759e-05,-7.17426e-07,6.05828e-06,-7.16423e-07,-0.000525032,-1.59038e-05,0.00114643,-0.00309135,-0.0779969,0.0308889,-1.68156,0.04739,-0.0261638,-1.31324,-0.0197942,-0.0232912,-0.013043,0.030005,0.0183644,-0.0208494,-0.038583,-1.4727,0.0272435,-0.00774182,-0.00293581,-0.027454
2325,0,0.234851,-0.556566,0,0,0,0,0,0,-1.67121,0,1.2987,-1.01358,-1.41527,0,0,0,0,0,0,-8.15505e-06,3.73811e-06,7.91653e-07,7.57052e-06,-0.000211951,9.65345e-05,-2.51932e-06,-2.95924e-06,2.40709e-06,-0.000710576,0.0412593,0.213789,-0.489581,-0.0119242,-0.0387497,0.0177558,0.003528,0.0115133,0.00835789,-1.64743,-0.0172528,0.024415,-0.0135104,0.0261147,-0.0193254,0.0353248,-0.0232601,0.00331709,-0.013696,0.0135056
2326,0,0.594635,0,-0.00732372,0,0,-1.19595,0,0,0,-1.71233,1.20741,1.13691,-1.44839,0,-1.33124,0,0.521187,0,0.952645,-1.62132e-05,-7.04327e-06,-0.000523928,-0.000555609,7.57331e-06,0.000250253,-3.49242e-06,-6.35012e-06,9.11301e-07,4.87895e-06,-0.00392064,0.56718,0.035285,-0.00970432,-0.0772329,-0.0323545,-1.20462,0.00378736,-0.0206081,0.0224677,-0.00808678,0.0302505,0.00830627,0.000337841,-0.0257559,-1.3294,-0.0133528,0.00882074,-0.0302901,-0.00512336
2327,0,0,0,0,0,-1.58994,0,-1.17886,0,-0.37659,0,0,0,0,0.186693,0,0,0,1.34426,0.732696,6.19746e-06,-0.000671288,-4.76113e-06,3.80691e-07,-1.95794e-07,-8.49507e-06,1.10899e-05,0.000555008,-0.000484518,-0.000153948,-0.0137763,-0.0403075,-0.00193911,0.0542283,0.0288664,-1.5558,-0.0212953,-1.19285,0.0199331,-0.341822,-0.00119945,0.01153,-0.0032759,-0.0237338,-0.0399006,0.00135666,0.0132433,0.0349995,1.32526,-0.000295684
2328,0,0,-0.268127,0,0,0,0,-1.6085,1.34231,0,0,-1.4593,0,0,0.00525987,1.08855,0,1.617,0,0,-2.87109e-06,1.1601e-06,9.96997e-06,0.000449787,-0.000117864,5.85857e-06,4.82662e-06,8.13435e-06,-0.000654641,2.9662e-06,-0.01127,0.0272496,-0.312776,0.023834,-0.0147665,0.00599955,0.047131,-1.59742,0.0405175,0.0150925,0.00571061,-0.0358517,0.0033279,-0.0128317,-0.00889842,1.0647,0.0216249,0.0241835,0.038938,-0.0141114
2329,0,0,-1.45285,0.236648,0,0,0,0,0,0,0,0,0,0,0,0,0.778359,1.30812,0,0,-1.06594e-05,-2.82113e-07,6.39323e-06,1.35616e-06,-0.00059121,-4.51999e-07,0.000105559,-1.23993e-06,-7.55001e-06,1.1611e-05,0.0169378,-0.00215531,-1.46072,0.285277,-0.0525784,-0.00108587,0.0301362,-0.0377979,0.0171583,0.0559029,-0.0100724,-0.0272365,0.0293099,0.0214728,0.00680276,0.00592285,-0.0123575,-0.0134666,-0.00568959,0.00255593
2330,0,0,0,0,0,0,0,0,0.304993,0,0,-0.20818,0,0,0,0,0,0,0,-0.979102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,0.552823,0,0,0,0,0,0,0.941403,0,0,0.565561,0.856222,0,0,0,0,0,0,0,0,3.96538e-06,-1.30647e-07,-4.03127e-06,3.0089e-06,4.67174e-06,-7.17282e-07,-1.73067e-06,-3.02067e-06,0.000384501,-2.73432e-06,0.0133415,-0.00331409,0.0233768,-0.0087358,0.0196638,-0.000909844,-0.0190447,0.941403,-0.00829311,-0.0133706,4.07318e-05,0.00683129,-0.00170329,0.010417,0.0108286,0.0146032,-0.0134045,-0.0143013,-0.0145494,0.0114361
2332,0,0,0,-0.759257,0,0.808829,0,0,-1.29781,0,0,0,0,-1.25307,0.0331035,0,0,0,0,0,-4.07092e-06,0.000347375,6.66427e-06,6.31816e-07,4.84974e-06,6.26516e-06,-0.000309762,1.4459e-06,1.24691e-06,-3.37953e-06,-0.0145551,0.0300577,0.0238455,-0.771985,-0.0190709,0.819567,0.0309942,0.00605911,-0.00865137,-0.0162352,-0.00987799,-0.00293169,-0.00719126,0.00952201,0.0150136,0.00316749,0.0115362,0.000415644,0.00631833,0.00488269
2333,0,0,0,-0.720812,0,0.948262,0.972855,0,0,1.63064,0,0,0,0,0,0,0,0,0,0.319558,4.39006e-06,0.000408446,0.000433942,-3.44598e-06,-1.48709e-05,1.14883e-05,-0.000294485,1.87641e-06,-8.80891e-06,0.000695858,-0.0502061,0.0542664,-0.0705645,-0.734231,0.0200395,0.965792,1.01622,-0.0423792,-0.0139748,1.61955,-5.58649e-05,-0.0491795,0.0130367,-0.0111332,0.0454003,-0.0158712,0.0325504,-0.0152974,0.00825115,-0.00140863
2334,0,-1.37355,0,0,0,0,0,0,0,0,0,0,0,1.29328,0,-0.706807,0,-0.106625,0,0,2.66532e-07,-1.1108e-06,-1.75164e-06,-0.000301098,2.18397e-06,-0.000594393,1.21587e-05,6.16308e-06,-1.19848e-06,-1.84552e-06,-0.0164782,-1.38676,0.0102098,0.058446,0.000725581,-0.00534744,-0.00858025,-0.00608781,-0.0229483,-0.00823728,-0.00339774,0.0245837,0.00503505,0.00615002,0.00633495,-0.734111,0.0163707,-0.00521835,0.0292002,-0.0148154
2335,1.18466,0,0,1.61029,0,0,0,0,0.828979,0,0,0.204729,0.523146,-0.389643,0,0,-0.563292,0,0,0.0153749,-3.92494e-06,-4.75353e-06,-5.56638e-06,7.46815e-08,-1.0829e-05,-1.26105e-05,0.000651334,5.26763e-06,-2.9044e-06,3.61559e-06,0.0221059,-0.0603996,-0.0535231,1.61029,-0.0196621,-0.0227752,-0.0263853,-0.0146604,0.0104037,0.0176907,0.0276732,0.0114181,0.00497229,-0.00366041,-0.0140549,-9.25103e-05,-0.00784261,-0.00701151,0.0259576,-0.0159404
2336,0,0.25791,0,1.28303,0.654857,0.96659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000253774,0.000404463,4.00494e-06,5.20952e-06,-4.70572e-06,9.97249e-05,0.000511903,7.48266e-06,2.45382e-08,2.94362e-06,0.00267364,0.203729,-0.0234314,1.24886,0.601771,0.928352,0.0181367,-0.000303382,0.00542585,0.0141127,0.026157,0.00423915,-0.00643006,0.00769031,0.00197968,0.0245753,-0.00443708,0.00156979,0.0361329,-0.010956
2337,0.311812,0,0,-0.957578,0,0,0,0,0,0,-1.37399,0.375922,1.50941,0.0992338,0,0,1.54971,0,0,0,2.33401e-06,2.82675e-06,3.31012e-06,-4.44102e-08,6.43959e-06,7.499e-06,-0.000387323,-3.13246e-06,1.72714e-06,-2.15006e-06,-0.0131455,0.0359173,0.0318282,-0.957578,0.0116923,0.0135436,0.0156903,0.00871797,-0.00618671,-0.01052,-0.0164562,-0.0067899,-0.00295683,0.00217671,0.0083579,5.50124e-05,0.0046637,0.00416948,-0.015436,0.00947915
2338,0,0,0,0,0,0.153375,0,0,1.08203,-0.818397,0,0,0,1.37842,0,0,0,0,0,0,-2.88922e-06,6.71527e-05,-2.50565e-07,3.08992e-06,6.8943e-06,-2.45995e-06,-2.56223e-06,3.71727e-07,2.58928e-06,-0.000350726,0.0159627,-0.0112756,0.0331378,-0.0124855,-0.0134456,0.161417,-0.00140146,0.0126132,-0.000195331,-0.819894,-0.00502353,0.0188793,-0.012739,0.0107018,-0.00857348,0.0144912,-0.00638853,0.00308347,0.00190068,0.00420094
2339,0,0,0,0,0,0.659013,1.38321,0,1.70488,0,0,-0.633357,1.72127,0,0,0,0,0,0,0,3.78588e-06,0.000288438,0.000607118,2.97482e-06,-8.14868e-06,8.95917e-07,-7.73289e-06,1.61397e-06,-6.86758e-06,4.21693e-07,-0.00635206,0.00457875,-0.0385841,-0.0367654,0.0172643,0.692225,1.39833,-0.0326677,-0.00859703,0.00221246,-0.00110258,-0.0125796,-0.0076547,0.00132713,0.0196654,0.0140876,0.0123006,-0.0134615,0.00785409,0.00341152
2340,1.02879,0,0,0,0,-0.171776,0,1.18378,0,0,0,0,0,0,0.630292,0,0,0,0,0,6.24392e-06,-7.34626e-05,-5.92712e-06,3.64193e-06,5.92895e-06,-9.6976e-07,-1.61208e-06,-4.63294e-06,0.000483523,-3.08263e-06,0.017654,-0.00450272,0.0296908,-0.00828185,0.0307457,-0.17292,-0.0278883,1.18396,-0.00963275,-0.0151366,-0.00062202,0.00806938,-0.00111248,0.0114433,0.0118355,0.0176996,-0.0185203,-0.0173695,-0.0222365,0.0149398
2341,1.51639,0,0,0,0,0,0,0,0,-0.99538,-0.975111,0,0.184758,0,0,0,0,0,0,0,-2.14832e-06,2.07516e-06,-1.23645e-06,3.6043e-06,8.44431e-06,-3.06556e-06,-2.50364e-06,-4.54186e-07,3.17748e-06,-0.000426187,0.0203678,-0.0140782,0.0406248,-0.01225,-0.00981668,0.00978126,-0.0059836,0.0155377,0.000626376,-0.99538,-0.00684102,0.0223966,-0.0143761,0.011218,-0.0123618,0.0169045,-0.00957788,0.00441689,-0.00196825,0.00571674
2342,0.901086,0,0,0,1.1144,0,0,0,0.548445,0,0.221157,0,0,0,1.11889,-0.762471,0,0,0,0,0.000446464,-7.92824e-06,4.72438e-06,-0.000312946,8.41977e-06,-5.93111e-06,-2.75132e-06,-2.07989e-06,2.05244e-06,4.77197e-06,-0.0267217,-0.0277708,0.0411091,-0.0135473,1.09478,-0.0378841,0.0220681,0.0104468,-0.0161544,0.0221223,-0.00467784,0.00389031,-0.00382432,0.00371445,0.00346705,-0.735603,-0.00801588,0.0153814,-0.00992081,0.00135985
2343,0,0,0,0,0,1.11367,0,0,0,0,0,1.40616,0,0,0,0,0,0,0,0,-8.15334e-06,0.000475213,5.56225e-06,9.18427e-07,-3.52712e-07,4.39581e-07,-3.65773e-06,5.41065e-06,-1.68709e-07,-2.30598e-06,-0.00568947,0.00217427,-0.00191503,-0.017525,-0.0390235,1.11367,0.0255461,-0.00117491,-0.0051578,-0.0108692,0.00436479,0.0033761,-0.00667355,0.0107344,0.0115475,0.00430124,0.0107926,-0.00397965,0.0255516,-0.00362572
2344,1.04213,1.01856,0,0,0,-0.659877,0,0,1.01999,0,0,0,0.832505,0,0,0.411258,0,-0.536111,0,0,4.03559e-06,-0.000280841,-2.17842e-06,0.000175588,-1.29992e-06,0.000440062,-6.85463e-06,-8.12307e-06,6.11417e-07,3.12381e-06,0.0146575,1.02496,-0.00594822,-0.0329501,0.0196806,-0.656329,-0.00963606,0.00337952,0.0176405,0.0143727,-0.000936603,-0.0182766,0.000724089,-0.0110148,-0.012366,0.428957,-0.0186166,0.00601586,-0.0384353,0.0126656
2345,0,0,0,-1.49689,1.54107,0,0,-1.22395,0,0,0.437397,-1.18322,0,0,0,0,0,0,0,0,0.000621481,-5.5421e-06,1.86451e-05,3.66828e-06,1.46027e-05,8.69018e-06,-0.000606966,-6.05673e-07,-0.000490839,3.16024e-06,-0.0661308,0.0417596,0.0716495,-1.50433,1.53378,-0.0261334,0.0878579,-1.17877,0.00149872,0.0144929,-0.0241197,-0.032368,-0.0124005,-0.00412773,0.0114979,0.0182557,0.0143978,0.048361,-0.00359669,0.00621242
2346,1.62029,0,0,-1.61544,-1.01863,-0.401124,0,0,0,0,1.68588,0,1.52909,0,0,0,0,0,0,0,-0.000404912,-0.000159698,-1.85881e-06,-5.46204e-06,3.97754e-06,1.51132e-05,-0.00064962,-7.47372e-06,-1.23106e-06,-4.75724e-06,-0.00146377,0.072167,0.0198222,-1.59671,-0.984847,-0.346226,-0.00822587,-0.00572416,-0.00883555,-0.0227916,-0.0304295,-0.00416212,0.00402065,-0.0041688,0.00167081,-0.0260158,0.0108018,-0.00690044,-0.0363124,0.0131575
2347,0,0,-1.55509,0,0,0,0,0,0,0,0,0,1.00092,0,0,0.638812,0,0,0,0,-7.40902e-06,9.50468e-07,8.74644e-06,0.000268266,-0.000631737,4.06695e-06,1.05627e-05,-1.92858e-07,-5.48929e-06,9.65837e-06,0.0199335,0.0191344,-1.55786,0.0520119,-0.036753,0.00478392,0.0412862,-0.0277891,0.0304986,0.0467315,-0.0102108,-0.0420074,0.0277402,0.0240907,0.0141676,0.645166,-0.01153,-0.0121122,-0.000881836,0.00789842
2348,1.62539,0,0.889586,0,0,0.132487,0,-1.27599,0,0,0,0,0,0,0,0,0,-0.220216,0,0,-1.71058e-07,5.64552e-05,1.71027e-06,-4.79271e-06,0.000354651,1.66526e-07,-4.11367e-06,5.97114e-06,-0.000516817,-3.35228e-06,-0.027142,0.000635345,0.857673,-0.0200198,-0.000870347,0.132335,0.00802573,-1.25431,0.0010571,-0.0158079,0.00912154,0.00884682,-0.0159844,-0.0263196,-0.0187336,-0.0229166,0.0263134,0.0265254,0.0285797,-0.0189314
2349,0,0,0,0,-1.19112,0,0,1.53038,0,0,0,0,0,0,0.528783,0,0,1.16847,0,0,-0.000475071,7.61782e-06,-1.29141e-05,-1.02115e-06,-6.06178e-07,1.89842e-06,8.70023e-08,-5.19165e-06,0.000620144,-6.73768e-06,0.0435126,0.00906224,-0.00241241,0.000328627,-1.15915,0.0359978,-0.0607714,1.506,-0.0137813,-0.0322121,-0.00121494,0.0210546,0.00495473,0.0122867,0.00793317,-0.00497867,-0.0138144,-0.0412188,-0.0249017,0.0137502
2350,0,0,-0.161852,0,-0.870951,0,0,0,0,0,0,0,0,0,-0.0284854,1.05861,0,0.505229,0,-1.1022,-0.000347604,6.60823e-06,-2.14458e-06,0.000437997,-7.27192e-05,6.65091e-06,3.26922e-06,2.82293e-06,-8.51097e-07,-4.08938e-06,0.0262344,0.0311015,-0.195982,0.0159769,-0.849255,0.031572,-0.00992415,-0.0046296,0.0243399,-0.0188282,0.00564688,-0.0142712,0.0041083,-6.63064e-05,0.00166467,1.03827,0.00535219,-0.0125382,0.0134246,0.00140611
2351,0,0,0,0,0,0,0,0.570376,0,0,0,0,0,0.943015,0,0.975705,0.64907,0,0,0,7.56988e-06,6.91703e-07,-8.72774e-07,0.000409367,1.87429e-06,3.48634e-06,-1.00034e-06,1.16798e-06,0.000236222,-5.01832e-06,0.0161495,0.0162295,0.00994359,-0.00535257,0.0370125,0.00305888,-0.00408694,0.586203,0.0160063,-0.0238675,0.00754458,-0.012751,-0.00538521,0.00712253,0.0137017,0.984553,-0.00741359,-0.00683334,0.00537614,0.0109844
2352,0,0,0,0,0.697416,0,0,0,1.25912,0,0,0,0,0,0.975304,0,0,0,0,0,0.000281935,-4.58469e-06,3.72429e-06,3.46187e-06,4.80165e-06,-1.79429e-06,-1.69825e-06,1.64605e-07,2.87936e-06,1.34238e-06,-0.0127783,-0.00846053,0.0236633,-0.00850745,0.697416,-0.0219432,0.0174551,0.0142784,0.000175442,0.00613397,0.000750134,-0.00582546,-0.00452231,0.00272125,0.00566206,0.0168149,-0.00467034,0.0105217,0.000731641,0.00283436
2353,0,0,0.629425,0,0,0,0,0,0,0,0,-0.293134,-0.83598,0,0,0,0,0,0,0,4.36814e-06,-1.80427e-07,-3.12416e-06,-5.8278e-07,0.000255443,-6.07065e-07,-4.26249e-06,8.72557e-07,3.086e-06,-4.80007e-06,-0.0059306,-0.00291176,0.629425,-0.0210677,0.0215269,-0.000979616,-0.0147359,0.0154419,-0.00677118,-0.0230927,0.0061256,0.0125267,-0.0123815,-0.00953579,-0.00384203,-0.00257187,0.00485437,0.00538777,0.00411759,-0.00212221
2354,0,0,0,0,0,0,0,0,0,-1.37927,0.10205,-0.500646,0,0,0,-0.398702,0,0,0,0,-5.0884e-06,2.56051e-06,-2.35473e-06,-0.00016154,1.20918e-05,-5.85008e-06,-3.48894e-06,-1.85448e-06,3.07035e-06,-0.000589183,0.0249271,-0.0269601,0.0580172,-0.0169502,-0.0238588,0.0120784,-0.0113363,0.0150626,-0.0077259,-1.37283,-0.0125523,0.0379361,-0.0181417,0.0152131,-0.0200474,-0.375278,-0.0135611,0.00537198,-0.00852635,0.00626436
